Mã,Tên,Cấp,Mã QH,Quận Huyện,Mã TP,Tỉnh / Thành Phố
2770.0,Xã Nậm Chảy,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2773.0,Xã Nấm Lư,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2776.0,Xã Lùng Khấu Nhin,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2779.0,Xã Thanh Bình,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2782.0,Xã Cao Sơn,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2785.0,Xã Lùng Vai,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2788.0,Xã Bản Lầu,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2791.0,Xã La Pan Tẩn,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2794.0,Xã Tả Thàng,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2797.0,Xã Bản Sen,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2800.0,Xã Nàn Sán,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2803.0,Xã Thào Chư Phìn,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2806.0,Xã Bản Mế,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2809.0,Thị trấn Si Ma Cai,Thị trấn,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2812.0,Xã Sán Chải,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2818.0,Xã Lùng Thẩn,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2821.0,Xã Cán Cấu,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2824.0,Xã Sín Chéng,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2827.0,Xã Quan Hồ Thẩn,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2836.0,Xã Nàn Xín,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2839.0,Thị trấn Bắc Hà,Thị trấn,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2842.0,Xã Lùng Cải,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2848.0,Xã Lùng Phình,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2851.0,Xã Tả Van Chư,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2854.0,Xã Tả Củ Tỷ,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2857.0,Xã Thải Giàng Phố,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2863.0,Xã Hoàng Thu Phố,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2866.0,Xã Bản Phố,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2869.0,Xã Bản Liền,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2872.0,Xã Tà Chải,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2875.0,Xã Na Hối,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2878.0,Xã Cốc Ly,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2881.0,Xã Nậm Mòn,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2884.0,Xã Nậm Đét,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2887.0,Xã Nậm Khánh,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2890.0,Xã Bảo Nhai,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2893.0,Xã Nậm Lúc,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2896.0,Xã Cốc Lầu,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2899.0,Xã Bản Cái,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2902.0,Thị trấn N.T Phong Hải,Thị trấn,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2905.0,Thị trấn Phố Lu,Thị trấn,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2908.0,Thị trấn Tằng Loỏng,Thị trấn,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2911.0,Xã Bản Phiệt,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2914.0,Xã Bản Cầm,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2917.0,Xã Thái Niên,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2920.0,Xã Phong Niên,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2923.0,Xã Gia Phú,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2926.0,Xã Xuân Quang,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2929.0,Xã Sơn Hải,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2932.0,Xã Xuân Giao,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2935.0,Xã Trì Quang,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2938.0,Xã Sơn Hà,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2944.0,Xã Phú Nhuận,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2947.0,Thị trấn Phố Ràng,Thị trấn,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2950.0,Xã Tân Tiến,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2953.0,Xã Nghĩa Đô,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2956.0,Xã Vĩnh Yên,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2959.0,Xã Điện Quan,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2962.0,Xã Xuân Hoà,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2965.0,Xã Tân Dương,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2968.0,Xã Thượng Hà,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2971.0,Xã Kim Sơn,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2974.0,Xã Cam Cọn,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2977.0,Xã Minh Tân,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2980.0,Xã Xuân Thượng,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2983.0,Xã Việt Tiến,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2986.0,Xã Yên Sơn,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2989.0,Xã Bảo Hà,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2992.0,Xã Lương Sơn,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2998.0,Xã Phúc Khánh,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
3001.0,Phường Sa Pa,Phường,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3002.0,Phường Sa Pả,Phường,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3003.0,Phường Ô Quý Hồ,Phường,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3004.0,Xã Ngũ Chỉ Sơn,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3006.0,Phường Phan Si Păng,Phường,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3010.0,Xã Trung Chải,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3013.0,Xã Tả Phìn,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3016.0,Phường Hàm Rồng,Phường,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3019.0,Xã Hoàng Liên,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3022.0,Xã Thanh Bình,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3028.0,Phường Cầu Mây,Phường,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3037.0,Xã Mường Hoa,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3040.0,Xã Tả Van,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3043.0,Xã Mường Bo,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3046.0,Xã Bản Hồ,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3052.0,Xã Liên Minh,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3055.0,Thị trấn Khánh Yên,Thị trấn,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3061.0,Xã Võ Lao,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3064.0,Xã Sơn Thuỷ,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3067.0,Xã Nậm Mả,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3070.0,Xã Tân Thượng,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3073.0,Xã Nậm Rạng,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3076.0,Xã Nậm Chầy,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3079.0,Xã Tân An,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3082.0,Xã Khánh Yên Thượng,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3085.0,Xã Nậm Xé,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3088.0,Xã Dần Thàng,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3091.0,Xã Chiềng Ken,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3094.0,Xã Làng Giàng,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3097.0,Xã Hoà Mạc,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3100.0,Xã Khánh Yên Trung,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3103.0,Xã Khánh Yên Hạ,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3106.0,Xã Dương Quỳ,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3109.0,Xã Nậm Tha,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3112.0,Xã Minh Lương,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3115.0,Xã Thẩm Dương,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3118.0,Xã Liêm Phú,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3121.0,Xã Nậm Xây,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3124.0,Phường Noong Bua,Phường,94,Thành phố Điện Biên Phủ,11,Tỉnh Điện Biên
3127.0,Phường Him Lam,Phường,94,Thành phố Điện Biên Phủ,11,Tỉnh Điện Biên
3130.0,Phường Thanh Bình,Phường,94,Thành phố Điện Biên Phủ,11,Tỉnh Điện Biên
3133.0,Phường Tân Thanh,Phường,94,Thành phố Điện Biên Phủ,11,Tỉnh Điện Biên
3136.0,Phường Mường Thanh,Phường,94,Thành phố Điện Biên Phủ,11,Tỉnh Điện Biên
3139.0,Phường Nam Thanh,Phường,94,Thành phố Điện Biên Phủ,11,Tỉnh Điện Biên
3142.0,Phường Thanh Trường,Phường,94,Thành phố Điện Biên Phủ,11,Tỉnh Điện Biên
3145.0,Xã Thanh Minh,Xã,94,Thành phố Điện Biên Phủ,11,Tỉnh Điện Biên
3316.0,Xã Nà Tấu,Xã,94,Thành phố Điện Biên Phủ,11,Tỉnh Điện Biên
3317.0,Xã Nà Nhạn,Xã,94,Thành phố Điện Biên Phủ,11,Tỉnh Điện Biên
3325.0,Xã Mường Phăng,Xã,94,Thành phố Điện Biên Phủ,11,Tỉnh Điện Biên
3326.0,Xã Pá Khoang,Xã,94,Thành phố Điện Biên Phủ,11,Tỉnh Điện Biên
3148.0,Phường Sông Đà,Phường,95,Thị Xã Mường Lay,11,Tỉnh Điện Biên
3151.0,Phường Na Lay,Phường,95,Thị Xã Mường Lay,11,Tỉnh Điện Biên
3184.0,Xã Lay Nưa,Xã,95,Thị Xã Mường Lay,11,Tỉnh Điện Biên
3154.0,Xã Sín Thầu,Xã,96,Huyện Mường Nhé,11,Tỉnh Điện Biên
3155.0,Xã Sen Thượng,Xã,96,Huyện Mường Nhé,11,Tỉnh Điện Biên
3157.0,Xã Chung Chải,Xã,96,Huyện Mường Nhé,11,Tỉnh Điện Biên
3158.0,Xã Leng Su Sìn,Xã,96,Huyện Mường Nhé,11,Tỉnh Điện Biên
3159.0,Xã Pá Mỳ,Xã,96,Huyện Mường Nhé,11,Tỉnh Điện Biên
3160.0,Xã Mường Nhé,Xã,96,Huyện Mường Nhé,11,Tỉnh Điện Biên
3161.0,Xã Nậm Vì,Xã,96,Huyện Mường Nhé,11,Tỉnh Điện Biên
3162.0,Xã Nậm Kè,Xã,96,Huyện Mường Nhé,11,Tỉnh Điện Biên
3163.0,Xã Mường Toong,Xã,96,Huyện Mường Nhé,11,Tỉnh Điện Biên
3164.0,Xã Quảng Lâm,Xã,96,Huyện Mường Nhé,11,Tỉnh Điện Biên
3177.0,Xã Huổi Lếnh,Xã,96,Huyện Mường Nhé,11,Tỉnh Điện Biên
3172.0,Thị Trấn Mường Chà,Thị trấn,97,Huyện Mường Chà,11,Tỉnh Điện Biên
3178.0,Xã Xá Tổng,Xã,97,Huyện Mường Chà,11,Tỉnh Điện Biên
3181.0,Xã Mường Tùng,Xã,97,Huyện Mường Chà,11,Tỉnh Điện Biên
3190.0,Xã Hừa Ngài,Xã,97,Huyện Mường Chà,11,Tỉnh Điện Biên
3191.0,Xã Huổi Mí,Xã,97,Huyện Mường Chà,11,Tỉnh Điện Biên
3193.0,Xã Pa Ham,Xã,97,Huyện Mường Chà,11,Tỉnh Điện Biên
3194.0,Xã Nậm Nèn,Xã,97,Huyện Mường Chà,11,Tỉnh Điện Biên
3196.0,Xã Huổi Lèng,Xã,97,Huyện Mường Chà,11,Tỉnh Điện Biên
3197.0,Xã Sa Lông,Xã,97,Huyện Mường Chà,11,Tỉnh Điện Biên
3200.0,Xã Ma Thì Hồ,Xã,97,Huyện Mường Chà,11,Tỉnh Điện Biên
3201.0,Xã Na Sang,Xã,97,Huyện Mường Chà,11,Tỉnh Điện Biên
3202.0,Xã Mường Mươn,Xã,97,Huyện Mường Chà,11,Tỉnh Điện Biên
3217.0,Thị trấn Tủa Chùa,Thị trấn,98,Huyện Tủa Chùa,11,Tỉnh Điện Biên
3220.0,Xã Huổi Só,Xã,98,Huyện Tủa Chùa,11,Tỉnh Điện Biên
3223.0,Xã Xín Chải,Xã,98,Huyện Tủa Chùa,11,Tỉnh Điện Biên
3226.0,Xã Tả Sìn Thàng,Xã,98,Huyện Tủa Chùa,11,Tỉnh Điện Biên
3229.0,Xã Lao Xả Phình,Xã,98,Huyện Tủa Chùa,11,Tỉnh Điện Biên
3232.0,Xã Tả Phìn,Xã,98,Huyện Tủa Chùa,11,Tỉnh Điện Biên
3235.0,Xã Tủa Thàng,Xã,98,Huyện Tủa Chùa,11,Tỉnh Điện Biên
3238.0,Xã Trung Thu,Xã,98,Huyện Tủa Chùa,11,Tỉnh Điện Biên
3241.0,Xã Sính Phình,Xã,98,Huyện Tủa Chùa,11,Tỉnh Điện Biên
3244.0,Xã Sáng Nhè,Xã,98,Huyện Tủa Chùa,11,Tỉnh Điện Biên
3247.0,Xã Mường Đun,Xã,98,Huyện Tủa Chùa,11,Tỉnh Điện Biên
3250.0,Xã Mường Báng,Xã,98,Huyện Tủa Chùa,11,Tỉnh Điện Biên
3253.0,Thị trấn Tuần Giáo,Thị trấn,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3259.0,Xã Phình Sáng,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3260.0,Xã Rạng Đông,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3262.0,Xã Mùn Chung,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3263.0,Xã Nà Tòng,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3265.0,Xã Ta Ma,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3268.0,Xã Mường Mùn,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3269.0,Xã Pú Xi,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3271.0,Xã Pú Nhung,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3274.0,Xã Quài Nưa,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3277.0,Xã Mường Thín,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3280.0,Xã Tỏa Tình,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3283.0,Xã Nà Sáy,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3284.0,Xã Mường Khong,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3289.0,Xã Quài Cang,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3295.0,Xã Quài Tở,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3298.0,Xã Chiềng Sinh,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3299.0,Xã Chiềng Đông,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3304.0,Xã Tênh Phông,Xã,99,Huyện Tuần Giáo,11,Tỉnh Điện Biên
3319.0,Xã Mường Pồn,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3322.0,Xã Thanh Nưa,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3323.0,Xã Hua Thanh,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3328.0,Xã Thanh Luông,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3331.0,Xã Thanh Hưng,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3334.0,Xã Thanh Xương,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3337.0,Xã Thanh Chăn,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3340.0,Xã Pa Thơm,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3343.0,Xã Thanh An,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3346.0,Xã Thanh Yên,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3349.0,Xã Noong Luống,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3352.0,Xã Noọng Hẹt,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3355.0,Xã Sam Mứn,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3356.0,Xã Pom Lót,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3358.0,Xã Núa Ngam,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3359.0,Xã Hẹ Muông,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3361.0,Xã Na Ư,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3364.0,Xã Mường Nhà,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3365.0,Xã Na Tông,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3367.0,Xã Mường Lói,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3368.0,Xã Phu Luông,Xã,100,Huyện Điện Biên,11,Tỉnh Điện Biên
3203.0,Thị trấn Điện Biên Đông,Thị trấn,101,Huyện Điện Biên Đông,11,Tỉnh Điện Biên
3205.0,Xã Na Son,Xã,101,Huyện Điện Biên Đông,11,Tỉnh Điện Biên
3208.0,Xã Phì Nhừ,Xã,101,Huyện Điện Biên Đông,11,Tỉnh Điện Biên
3211.0,Xã Chiềng Sơ,Xã,101,Huyện Điện Biên Đông,11,Tỉnh Điện Biên
3214.0,Xã Mường Luân,Xã,101,Huyện Điện Biên Đông,11,Tỉnh Điện Biên
3370.0,Xã Pú Nhi,Xã,101,Huyện Điện Biên Đông,11,Tỉnh Điện Biên
3371.0,Xã Nong U,Xã,101,Huyện Điện Biên Đông,11,Tỉnh Điện Biên
3373.0,Xã Xa Dung,Xã,101,Huyện Điện Biên Đông,11,Tỉnh Điện Biên
3376.0,Xã Keo Lôm,Xã,101,Huyện Điện Biên Đông,11,Tỉnh Điện Biên
3379.0,Xã Luân Giới,Xã,101,Huyện Điện Biên Đông,11,Tỉnh Điện Biên
3382.0,Xã Phình Giàng,Xã,101,Huyện Điện Biên Đông,11,Tỉnh Điện Biên
3383.0,Xã Pú Hồng,Xã,101,Huyện Điện Biên Đông,11,Tỉnh Điện Biên
3384.0,Xã Tìa Dình,Xã,101,Huyện Điện Biên Đông,11,Tỉnh Điện Biên
3385.0,Xã Háng Lìa,Xã,101,Huyện Điện Biên Đông,11,Tỉnh Điện Biên
3256.0,Thị trấn Mường Ảng,Thị trấn,102,Huyện Mường Ảng,11,Tỉnh Điện Biên
3286.0,Xã Mường Đăng,Xã,102,Huyện Mường Ảng,11,Tỉnh Điện Biên
3287.0,Xã Ngối Cáy,Xã,102,Huyện Mường Ảng,11,Tỉnh Điện Biên
3292.0,Xã Ẳng Tở,Xã,102,Huyện Mường Ảng,11,Tỉnh Điện Biên
3301.0,Xã Búng Lao,Xã,102,Huyện Mường Ảng,11,Tỉnh Điện Biên
3302.0,Xã Xuân Lao,Xã,102,Huyện Mường Ảng,11,Tỉnh Điện Biên
3307.0,Xã Ẳng Nưa,Xã,102,Huyện Mường Ảng,11,Tỉnh Điện Biên
3310.0,Xã Ẳng Cang,Xã,102,Huyện Mường Ảng,11,Tỉnh Điện Biên
3312.0,Xã Nặm Lịch,Xã,102,Huyện Mường Ảng,11,Tỉnh Điện Biên
3313.0,Xã Mường Lạn,Xã,102,Huyện Mường Ảng,11,Tỉnh Điện Biên
3156.0,Xã Nậm Tin,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3165.0,Xã Pa Tần,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3166.0,Xã Chà Cang,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3167.0,Xã Na Cô Sa,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3168.0,Xã Nà Khoa,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3169.0,Xã Nà Hỳ,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3170.0,Xã Nà Bủng,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3171.0,Xã Nậm Nhừ,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3173.0,Xã Nậm Chua,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3174.0,Xã Nậm Khăn,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3175.0,Xã Chà Tở,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3176.0,Xã Vàng Đán,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3187.0,Xã Chà Nưa,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3198.0,Xã Phìn Hồ,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3199.0,Xã Si Pa Phìn,Xã,103,Huyện Nậm Pồ,11,Tỉnh Điện Biên
3386.0,Phường Quyết Thắng,Phường,105,Thành phố Lai Châu,12,Tỉnh Lai Châu
3387.0,Phường Tân Phong,Phường,105,Thành phố Lai Châu,12,Tỉnh Lai Châu
3388.0,Phường Quyết Tiến,Phường,105,Thành phố Lai Châu,12,Tỉnh Lai Châu
3389.0,Phường Đoàn Kết,Phường,105,Thành phố Lai Châu,12,Tỉnh Lai Châu
3403.0,Xã Sùng Phài,Xã,105,Thành phố Lai Châu,12,Tỉnh Lai Châu
3408.0,Phường Đông Phong,Phường,105,Thành phố Lai Châu,12,Tỉnh Lai Châu
3409.0,Xã San Thàng,Xã,105,Thành phố Lai Châu,12,Tỉnh Lai Châu
3390.0,Thị trấn Tam Đường,Thị trấn,106,Huyện Tam Đường,12,Tỉnh Lai Châu
3394.0,Xã Thèn Sin,Xã,106,Huyện Tam Đường,12,Tỉnh Lai Châu
3400.0,Xã Tả Lèng,Xã,106,Huyện Tam Đường,12,Tỉnh Lai Châu
3405.0,Xã Giang Ma,Xã,106,Huyện Tam Đường,12,Tỉnh Lai Châu
3406.0,Xã Hồ Thầu,Xã,106,Huyện Tam Đường,12,Tỉnh Lai Châu
3412.0,Xã Bình Lư,Xã,106,Huyện Tam Đường,12,Tỉnh Lai Châu
3413.0,Xã Sơn Bình,Xã,106,Huyện Tam Đường,12,Tỉnh Lai Châu
3415.0,Xã Nùng Nàng,Xã,106,Huyện Tam Đường,12,Tỉnh Lai Châu
3418.0,Xã Bản Giang,Xã,106,Huyện Tam Đường,12,Tỉnh Lai Châu
3421.0,Xã Bản Hon,Xã,106,Huyện Tam Đường,12,Tỉnh Lai Châu
3424.0,Xã Bản Bo,Xã,106,Huyện Tam Đường,12,Tỉnh Lai Châu
3427.0,Xã Nà Tăm,Xã,106,Huyện Tam Đường,12,Tỉnh Lai Châu
3430.0,Xã Khun Há,Xã,106,Huyện Tam Đường,12,Tỉnh Lai Châu
3433.0,Thị trấn Mường Tè,Thị trấn,107,Huyện Mường Tè,12,Tỉnh Lai Châu
3436.0,Xã Thu Lũm,Xã,107,Huyện Mường Tè,12,Tỉnh Lai Châu
3439.0,Xã Ka Lăng,Xã,107,Huyện Mường Tè,12,Tỉnh Lai Châu
3440.0,Xã Tá Bạ,Xã,107,Huyện Mường Tè,12,Tỉnh Lai Châu
3442.0,Xã Pa ủ,Xã,107,Huyện Mường Tè,12,Tỉnh Lai Châu
3445.0,Xã Mường Tè,Xã,107,Huyện Mường Tè,12,Tỉnh Lai Châu
3448.0,Xã Pa Vệ Sử,Xã,107,Huyện Mường Tè,12,Tỉnh Lai Châu
3451.0,Xã Mù Cả,Xã,107,Huyện Mường Tè,12,Tỉnh Lai Châu
3454.0,Xã Bum Tở,Xã,107,Huyện Mường Tè,12,Tỉnh Lai Châu
3457.0,Xã Nậm Khao,Xã,107,Huyện Mường Tè,12,Tỉnh Lai Châu
3463.0,Xã Tà Tổng,Xã,107,Huyện Mường Tè,12,Tỉnh Lai Châu
3466.0,Xã Bum Nưa,Xã,107,Huyện Mường Tè,12,Tỉnh Lai Châu
3467.0,Xã Vàng San,Xã,107,Huyện Mường Tè,12,Tỉnh Lai Châu
3469.0,Xã Kan Hồ,Xã,107,Huyện Mường Tè,12,Tỉnh Lai Châu
3478.0,Thị trấn Sìn Hồ,Thị trấn,108,Huyện Sìn Hồ,12,Tỉnh Lai Châu
3487.0,Xã Chăn Nưa,Xã,108,Huyện Sìn Hồ,12,Tỉnh Lai Châu
3493.0,Xã Pa Tần,Xã,108,Huyện Sìn Hồ,12,Tỉnh Lai Châu
3496.0,Xã Phìn Hồ,Xã,108,Huyện Sìn Hồ,12,Tỉnh Lai Châu
3499.0,Xã Hồng Thu,Xã,108,Huyện Sìn Hồ,12,Tỉnh Lai Châu
3505.0,Xã Phăng Sô Lin,Xã,108,Huyện Sìn Hồ,12,Tỉnh Lai Châu
3508.0,Xã Ma Quai,Xã,108,Huyện Sìn Hồ,12,Tỉnh Lai Châu
3509.0,Xã Lùng Thàng,Xã,108,Huyện Sìn Hồ,12,Tỉnh Lai Châu
3511.0,Xã Tả Phìn,Xã,108,Huyện Sìn Hồ,12,Tỉnh Lai Châu
